"발생일","발생시간","요일","발생지_시군구","사고내용","법정동","사망자수","중상자수","경상자수","부상신고자수","사고유형_대분류","사고유형_중분류","사고유형","가해자법규위반","노면상태_대분류","노면상태","기상상태","도로형태_대분류","도로형태","가해자차종","가해자연령","가해자성별","가해자신체상해정도","피해자차종","피해자연령","피해자성별","피해자신체상해정도","경도","위도"
"2018-05-19","00","토","영등포구","사망","양평동2가","1","0","0","0","차대차","기타","기타","중앙선 침범","포장","건조","맑음","단일로","교량위","승용차","51-60세","남","상해없음","원동기장치자전거","31-40세","남","사망","126.88200186","37.52357336"
"2018-05-24","01","목","서초구","사망","반포동","1","0","0","0","차대사람","횡단중","횡단중","안전운전 의무 불이행","포장","건조","맑음","단일로","기타단일로","승용차","61-70세","남","기타불명","보행자","21-30세","남","사망","127.02190469","37.50356347"
"2018-05-28","10","월","용산구","사망","한강로2가","1","0","0","0","차대사람","횡단중","횡단중","신호위반","포장","건조","맑음","교차로","교차로횡단보도내","승용차","31-40세","남","상해없음","보행자","65세이상","여","사망","126.96803540","37.52959862"
"2018-05-30","11","수","송파구","사망","거여동","1","0","0","0","차대차","측면충돌","측면충돌","안전거리 미확보","포장","건조","맑음","단일로","기타단일로","건설기계","51-60세","남","상해없음","이륜차","61-64세","남","사망","127.14714420","37.49279102"
"2018-05-30","16","수","강서구","사망","염창동","1","0","0","0","차대차","측면충돌","측면충돌","안전거리 미확보","포장","건조","맑음","단일로","기타단일로","자전거","61-70세","남","사망","승용차","31-40세","여","기타불명","126.87288381","37.55020516"
"2018-05-31","21","목","용산구","사망","이촌동","1","0","0","0","차대사람","차도통행중","차도통행중","안전운전 의무 불이행","포장","건조","맑음","단일로","기타단일로","이륜차","31-40세","남","상해없음","보행자","65세이상","여","사망","126.95512687","37.52734047"
"2018-06-01","02","금","송파구","사망","가락동","1","0","0","0","차대차","추돌","추돌","안전거리 미확보","포장","건조","맑음","단일로","기타단일로","원동기장치자전거","41-50세","남","사망","승용차","31-40세","남","상해없음","127.11133255","37.49653646"
"2018-06-01","03","금","노원구","사망","상계동","1","0","1","0","차량단독","공작물충돌","공작물충돌","과속","포장","건조","맑음","단일로","기타단일로","이륜차","31-40세","남","경상","없음","불명","없음","없음","127.07612939","37.66389487"
"2018-06-03","12","일","종로구","사망","신영동","1","0","0","0","차대차","측면충돌","측면충돌","신호위반","포장","건조","맑음","교차로","교차로내","화물차","51-60세","남","상해없음","승용차","31-40세","남","사망","126.95950706","37.60095554"
"2018-06-04","09","월","성북구","사망","상월곡동","1","0","0","0","차대사람","횡단중","횡단중","안전운전 의무 불이행","포장","건조","맑음","교차로","교차로내","승합차","61-70세","남","상해없음","보행자","65세이상","여","사망","127.04728456","37.60791371"
"2018-06-05","23","화","동작구","사망","동작동","1","0","1","0","차대사람","횡단중","횡단중","안전운전 의무 불이행","포장","건조","맑음","단일로","기타단일로","승합차","51-60세","남","상해없음","보행자","61-64세","남","사망","126.98022451","37.50189118"
"2018-06-09","02","토","노원구","사망","월계동","1","0","0","0","차량단독","공작물충돌","공작물충돌","안전운전 의무 불이행","포장","건조","맑음","단일로","기타단일로","화물차","51-60세","남","사망","없음","불명","없음","없음","127.06005908","37.63383052"
"2018-06-09","09","토","용산구","사망","용산동5가","2","1","0","0","차대차","기타","기타","안전운전 의무 불이행","포장","건조","맑음","교차로","교차로내","승용차","61-70세","남","중상","이륜차","21-30세","남","사망","126.97721390","37.52152743"
"2018-06-13","01","수","노원구","사망","하계동","1","0","0","1","차대사람","횡단중","횡단중","안전운전 의무 불이행","포장","건조","맑음","단일로","지하차도(도로)내","승용차","61-70세","남","상해없음","보행자","21-30세","남","사망","127.06914729","37.63407136"
"2018-06-14","02","목","양천구","사망","신정동","1","0","0","0","차대차","기타","기타","안전운전 의무 불이행","포장","건조","맑음","단일로","지하차도(도로)내","이륜차","21-30세","남","사망","승용차","21-30세","남","상해없음","126.84185237","37.51166595"
"2018-06-17","11","일","성동구","사망","성수동1가","1","0","0","0","차대차","기타","기타","안전운전 의무 불이행","포장","건조","맑음","교차로","교차로부근","자전거","71세이상","남","사망","자전거","12세이하","남","상해없음","127.03263557","37.54081437"
"2018-06-17","22","일","영등포구","사망","대림동","1","0","0","0","차대차","측면충돌","측면충돌","안전운전 의무 불이행","포장","건조","맑음","교차로","교차로내","자전거","61-70세","남","사망","승용차","51-60세","남","상해없음","126.90184437","37.49613019"
"2018-06-19","05","화","강북구","사망","우이동","1","0","0","0","차량단독","기타","기타","안전운전 의무 불이행","포장","건조","흐림","단일로","기타단일로","자전거","71세이상","남","사망","없음","불명","없음","없음","127.00542884","37.67345315"
"2018-06-19","14","화","성북구","사망","보문동7가","1","0","0","0","차대차","측면충돌","측면충돌","안전운전 의무 불이행","포장","건조","맑음","교차로","교차로내","승용차","21-30세","남","상해없음","이륜차","41-50세","남","사망","127.02215060","37.58029657"
"2018-06-19","19","화","도봉구","사망","방학동","1","0","0","0","차대사람","횡단중","횡단중","안전운전 의무 불이행","포장","건조","맑음","단일로","기타단일로","승합차","61-70세","남","상해없음","보행자","51-60세","여","사망","127.04365696","37.66940705"
"2018-06-22","23","금","동대문구","사망","제기동","1","0","0","0","차대차","측면충돌","측면충돌","중앙선 침범","포장","건조","맑음","단일로","기타단일로","화물차","61-70세","남","상해없음","이륜차","21-30세","남","사망","127.04136642","37.57903880"
"2018-06-25","08","월","노원구","사망","중계동","1","0","0","0","차대사람","차도통행중","차도통행중","안전운전 의무 불이행","포장","건조","맑음","단일로","기타단일로","승용차","21-30세","남","상해없음","보행자","65세이상","여","사망","127.07831535","37.65628642"
"2018-06-25","11","월","송파구","사망","마천동","1","0","1","0","차대사람","길가장자리구역통행중","길가장자리구역통행중","기타","포장","건조","흐림","교차로","교차로부근","승용차","71세이상","남","상해없음","보행자","65세이상","여","사망","127.15119575","37.49728282"
"2018-06-28","23","목","강서구","사망","내발산동","1","2","0","0","차대차","기타","기타","신호위반","포장","젖음/습기","흐림","교차로","교차로내","이륜차","20세이하","남","중상","승용차","51-60세","남","상해없음","126.84439004","37.55785602"
"2018-06-30","02","토","강서구","사망","화곡동","1","0","0","0","차대사람","기타","기타","안전운전 의무 불이행","포장","건조","흐림","단일로","기타단일로","승용차","21-30세","남","상해없음","보행자","21-30세","남","사망","126.85752727","37.53896395"
"2018-06-30","03","토","용산구","사망","한남동","1","0","0","0","차량단독","공작물충돌","공작물충돌","안전운전 의무 불이행","포장","건조","맑음","단일로","기타단일로","이륜차","21-30세","남","사망","없음","불명","없음","없음","127.01062058","37.53018837"
"2018-07-02","01","월","강남구","사망","청담동","1","0","0","0","차대차","기타","기타","안전운전 의무 불이행","포장","젖음/습기","비","기타","기타","화물차","41-50세","남","상해없음","승용차","65세이상","남","상해없음","127.05275865","37.52806603"
"2018-07-03","14","화","금천구","사망","독산동","1","0","0","0","차대사람","차도통행중","차도통행중","안전운전 의무 불이행","포장","건조","맑음","교차로","교차로내","건설기계","31-40세","남","상해없음","보행자","65세이상","여","사망","126.89952855","37.46462504"
"2018-07-06","18","금","도봉구","사망","창동","1","0","0","0","차대사람","기타","기타","안전운전 의무 불이행","포장","건조","맑음","교차로","교차로내","건설기계","51-60세","남","상해없음","보행자","41-50세","여","사망","127.03752699","37.64127052"
"2018-07-07","10","토","강동구","사망","길동","1","0","0","0","차대차","정면충돌","정면충돌","안전운전 의무 불이행","포장","건조","맑음","교차로","교차로부근","승용차","41-50세","여","상해없음","자전거","65세이상","남","사망","127.15277873","37.53898438"
